Name,Slug,SKU,Manufacturer URL,Main Image URL,Gallery URL 1,Gallery URL 2,Gallery URL 3,Gallery URL 4,Brand,Brand Name,Model,Short Description,Category,Category Text,Subcategory,Subcategory Text,ST1 Label,ST1 Value,ST1 Details,ST2 Label,ST2 Value,ST2 Details,ST3 Label,ST3 Value,ST3 Details,Featured,App 01 Title,App 01 Details,App 02 Title,App 02 Details,App 03 Title,App 03 Details,Q1,A1,Q2,A2,Q3,A3,C1 Title,C1 Details,C2 Title,C2 Details,C3 Title,C3 Details,From field: Brand Name,From field: Brand Name 2
2.034-000.0,kaercher-2-034-000-0,2.034-000.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.034-000.0,https://s1.kaercher-media.com/mam/20340010/mainproduct/140751/d3.jpg,,,,,Karcher,Karcher, Add-on kit ram protection brush-head für,"Kit de extensie Kärcher – extinde funcționalitățile mașinii de curățare fără a înlocui echipamentul existent, cu montaj rapid și fără unelte.",,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.039-267.0,kaercher-4-039-267-0,4.039-267.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.039-267.0,https://s1.kaercher-media.com/mam/40392670/mainproduct/112895/d0.jpg,https://s1.kaercher-media.com/mam/40392670/mainproduct/112895/d1.jpg,,,,Karcher,Karcher, Add-on kit revolving signal light,"Kit de extensie Kärcher – extinde funcționalitățile mașinii de curățare fără a înlocui echipamentul existent, cu montaj rapid și fără unelte.",,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.644-363.0,kaercher-2-644-363-0,2.644-363.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.644-363.0,https://s1.kaercher-media.com/mam/26443630/mainproduct/112895/d0.jpg,https://s1.kaercher-media.com/mam/26443630/mainproduct/112895/d1.jpg,,,,Karcher,Karcher, Add-on kit revolving signal light B 260,"Kit de extensie Kärcher – extinde funcționalitățile mașinii de curățare fără a înlocui echipamentul existent, cu montaj rapid și fără unelte.",,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.644-140.0,kaercher-2-644-140-0,2.644-140.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.644-140.0,https://s1.kaercher-media.com/mam/26441400/mainproduct/199354/d0.jpg,https://s1.kaercher-media.com/mam/26441400/mainproduct/199354/d1.jpg,,,,Karcher,Karcher, Add-on kit revolving signal light B100/B,"Kit de extensie Kärcher – extinde funcționalitățile mașinii de curățare fără a înlocui echipamentul existent, cu montaj rapid și fără unelte.",,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.640-023.0,kaercher-2-640-023-0,2.640-023.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.640-023.0,https://s1.kaercher-media.com/mam/26400230/mainproduct/112421/d0.jpg,https://s1.kaercher-media.com/mam/26400230/mainproduct/112421/d1.jpg,,,,Karcher,Karcher, Add-on kit rollers suction bar,"Kit de extensie Kärcher – extinde funcționalitățile mașinii de curățare fără a înlocui echipamentul existent, cu montaj rapid și fără unelte.",,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.644-243.0,kaercher-2-644-243-0,2.644-243.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.644-243.0,https://s1.kaercher-media.com/mam/26442430/mainproduct/168925/d0.jpg,https://s1.kaercher-media.com/mam/26442430/mainproduct/168925/d1.jpg,,,,Karcher,Karcher, Add-on kit side scrubbing deck B110R,"Kit de extensie Kärcher – extinde funcționalitățile mașinii de curățare fără a înlocui echipamentul existent, cu montaj rapid și fără unelte.",,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.644-276.0,kaercher-2-644-276-0,2.644-276.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.644-276.0,https://s1.kaercher-media.com/mam/26442760/mainproduct/192441/d0.jpg,https://s1.kaercher-media.com/mam/26442760/mainproduct/192441/d1.jpg,,,,Karcher,Karcher, Add-on kit side scrubbing deck B200R,"Kit de extensie Kärcher – extinde funcționalitățile mașinii de curățare fără a înlocui echipamentul existent, cu montaj rapid și fără unelte.",,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.644-192.0,kaercher-2-644-192-0,2.644-192.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.644-192.0,https://s1.kaercher-media.com/mam/26441920/mainproduct/192445/d0.jpg,https://s1.kaercher-media.com/mam/26441920/mainproduct/192445/d1.jpg,,,,Karcher,Karcher, Add-on kit Spotlight blue B 300,"Kit de extensie Kärcher – extinde funcționalitățile mașinii de curățare fără a înlocui echipamentul existent, cu montaj rapid și fără unelte.",,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.644-239.0,kaercher-2-644-239-0,2.644-239.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.644-239.0,https://s1.kaercher-media.com/mam/26442390/mainproduct/28320/d0.jpg,https://s1.kaercher-media.com/mam/26442390/mainproduct/28320/d1.jpg,,,,Karcher,Karcher, Add-on kit spray bottle complete BDP 43/,"Kit de extensie Kärcher – extinde funcționalitățile mașinii de curățare fără a înlocui echipamentul existent, cu montaj rapid și fără unelte.",,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.642-740.0,kaercher-2-642-740-0,2.642-740.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.642-740.0,https://s1.kaercher-media.com/mam/26427400/mainproduct/50954/d0.jpg,https://s1.kaercher-media.com/mam/26427400/mainproduct/50954/d1.jpg,,,,Karcher,Karcher, Add-on kit spray sucking B 80-120,"Kit de extensie Kärcher – extinde funcționalitățile mașinii de curățare fără a înlocui echipamentul existent, cu montaj rapid și fără unelte.",,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.642-058.0,kaercher-2-642-058-0,2.642-058.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.642-058.0,https://s1.kaercher-media.com/mam/26420580/mainproduct/42469/d0.jpg,https://s1.kaercher-media.com/mam/26420580/mainproduct/42469/d1.jpg,,,,Karcher,Karcher, Add-on kit spray sucking B150R,"Kit de extensie Kärcher – extinde funcționalitățile mașinii de curățare fără a înlocui echipamentul existent, cu montaj rapid și fără unelte.",,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.640-938.0,kaercher-2-640-938-0,2.640-938.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.640-938.0,https://s1.kaercher-media.com/mam/26409380/mainproduct/42469/d0.jpg,https://s1.kaercher-media.com/mam/26409380/mainproduct/42469/d1.jpg,,,,Karcher,Karcher, Add-on kit spray sucking BR/BD 100/250 R,"Kit de extensie Kärcher – extinde funcționalitățile mașinii de curățare fără a înlocui echipamentul existent, cu montaj rapid și fără unelte.",,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.642-635.0,kaercher-2-642-635-0,2.642-635.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.642-635.0,https://s1.kaercher-media.com/mam/15271810/mainproduct/60336/d0.jpg,https://s1.kaercher-media.com/mam/28601160/mainproduct/23324/d0.jpg,,,,Karcher,Karcher, Add-on kit suction bar,"Kit de extensie Kärcher – extinde funcționalitățile mașinii de curățare fără a înlocui echipamentul existent, cu montaj rapid și fără unelte.",,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.641-299.0,kaercher-2-641-299-0,2.641-299.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.641-299.0,https://s1.kaercher-media.com/mam/26412970/mainproduct/27843/d3.jpg,,,,,Karcher,Karcher, Add-on kit sweep tank BR 55,"Kit de extensie Kärcher – extinde funcționalitățile mașinii de curățare fără a înlocui echipamentul existent, cu montaj rapid și fără unelte.",,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.639-080.0,kaercher-2-639-080-0,2.639-080.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.639-080.0,https://s1.kaercher-media.com/mam/16440000/mainproduct/101075/d0.jpg,https://s1.kaercher-media.com/mam/41170370/mainproduct/68531/d0.jpg,,,,Karcher,Karcher, Add-on kit tank 3 L,"Kit de extensie Kärcher – extinde funcționalitățile mașinii de curățare fără a înlocui echipamentul existent, cu montaj rapid și fără unelte.",,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.644-023.0,kaercher-2-644-023-0,2.644-023.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.644-023.0,https://s1.kaercher-media.com/mam/26440230/mainproduct/201732/d0.jpg,https://s1.kaercher-media.com/mam/26440230/mainproduct/201732/d1.jpg,,,,Karcher,Karcher, Add-on kit tank complete BD 17/5,"Kit de extensie Kärcher – extinde funcționalitățile mașinii de curățare fără a înlocui echipamentul existent, cu montaj rapid și fără unelte.",,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.644-237.0,kaercher-2-644-237-0,2.644-237.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.644-237.0,https://s1.kaercher-media.com/mam/26442370/mainproduct/197288/d0.jpg,https://s1.kaercher-media.com/mam/26442370/mainproduct/197288/d1.jpg,,,,Karcher,Karcher, Add-on kit tank complete BDP 43/400 C,"Kit de extensie Kärcher – extinde funcționalitățile mașinii de curățare fără a înlocui echipamentul existent, cu montaj rapid și fără unelte.",,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.642-495.0,kaercher-2-642-495-0,2.642-495.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.642-495.0,https://s1.kaercher-media.com/mam/26424950/mainproduct/41962/d0.jpg,https://s1.kaercher-media.com/mam/26424950/mainproduct/41962/d1.jpg,,,,Karcher,Karcher, Add-on kit tank complete BDS 330,"Kit de extensie Kärcher – extinde funcționalitățile mașinii de curățare fără a înlocui echipamentul existent, cu montaj rapid și fără unelte.",,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.635-722.0,kaercher-8-635-722-0,8.635-722.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=8.635-722.0,https://s1.kaercher-media.com/mam/15271810/mainproduct/60336/d0.jpg,https://s1.kaercher-media.com/mam/28601160/mainproduct/23324/d0.jpg,,,,Karcher,Karcher, Add-on kit Traktion für B40 RS,"Kit de extensie Kärcher – extinde funcționalitățile mașinii de curățare fără a înlocui echipamentul existent, cu montaj rapid și fără unelte.",,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.644-219.0,kaercher-2-644-219-0,2.644-219.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.644-219.0,https://s1.kaercher-media.com/mam/26442190/mainproduct/201740/d0.jpg,https://s1.kaercher-media.com/mam/26442190/mainproduct/201740/d1.jpg,,,,Karcher,Karcher, Add-on kit Transport eyelets B100/B75,"Kit de extensie Kärcher – extinde funcționalitățile mașinii de curățare fără a înlocui echipamentul existent, cu montaj rapid și fără unelte.",,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.783-013.0,kaercher-2-783-013-0,2.783-013.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.783-013.0,https://s1.kaercher-media.com/mam/27830140/mainproduct/28894/d3.jpg,https://s1.kaercher-media.com/mam/27630130/mainproduct/39675/d3.jpg,,,,Karcher,Karcher, Add-on kit transport wheel BR 40/10C Cla,"Kit de extensie Kärcher – extinde funcționalitățile mașinii de curățare fără a înlocui echipamentul existent, cu montaj rapid și fără unelte.",,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.763-031.0,kaercher-2-763-031-0,2.763-031.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.763-031.0,https://s1.kaercher-media.com/mam/27630310/detail/50951/d0.jpg,https://s1.kaercher-media.com/mam/27630310/detail/50951/d1.jpg,,,,Karcher,Karcher, Add-on kit Versteifung Buerstenkopf D90,"Kit de extensie Kärcher – extinde funcționalitățile mașinii de curățare fără a înlocui echipamentul existent, cu montaj rapid și fără unelte.",,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.641-244.0,kaercher-2-641-244-0,2.641-244.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.641-244.0,https://s1.kaercher-media.com/mam/26412440/mainproduct/28200/d0.jpg,https://s1.kaercher-media.com/mam/26412440/mainproduct/28200/d1.jpg,,,,Karcher,Karcher, Add-on kit water refilling tank,"Kit de umplere rapidă a rezervorului – conectare directă la robinetul de apă, fără efort și fără deversări accidentale.",,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.641-243.0,kaercher-2-641-243-0,2.641-243.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.641-243.0,https://s1.kaercher-media.com/mam/26412430/mainproduct/27548/d0.jpg,https://s1.kaercher-media.com/mam/26412430/mainproduct/27548/d1.jpg,,,,Karcher,Karcher, Add-on kit water refilling tank with wal,"Kit de umplere rapidă a rezervorului – conectare directă la robinetul de apă, fără efort și fără deversări accidentale.",,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.640-887.0,kaercher-2-640-887-0,2.640-887.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.640-887.0,https://s1.kaercher-media.com/mam/26408870/mainproduct/68364/d0.jpg,https://s1.kaercher-media.com/mam/26408870/mainproduct/68364/d1.jpg,,,,Karcher,Karcher, Add-on kit work illumination,"Kit de extensie Kärcher – extinde funcționalitățile mașinii de curățare fără a înlocui echipamentul existent, cu montaj rapid și fără unelte.",,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.034-001.0,kaercher-2-034-001-0,2.034-001.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.034-001.0,https://s1.kaercher-media.com/mam/20340010/mainproduct/140751/d0.jpg,https://s1.kaercher-media.com/mam/20340010/mainproduct/140751/d1.jpg,,,,Karcher,Karcher, Add-on kit work illumination,"Kit de extensie Kärcher – extinde funcționalitățile mașinii de curățare fără a înlocui echipamentul existent, cu montaj rapid și fără unelte.",,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.643-848.0,kaercher-2-643-848-0,2.643-848.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.643-848.0,https://s1.kaercher-media.com/mam/26438580/mainproduct/162183/d3.jpg,https://s1.kaercher-media.com/mam/26438680/mainproduct/152373/d3.jpg,,,,Karcher,Karcher, Add-on kit work illumination B 250,"Kit de extensie Kärcher – extinde funcționalitățile mașinii de curățare fără a înlocui echipamentul existent, cu montaj rapid și fără unelte.",,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.640-259.0,kaercher-8-640-259-0,8.640-259.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=8.640-259.0,https://s1.kaercher-media.com/mam/86402590/mainproduct/14771/d0.jpg,https://s1.kaercher-media.com/mam/86402590/mainproduct/14771/d1.jpg,,,,Karcher,Karcher," ASSY, BRUSH & HUB, OFFSET PATTERN","Soluție Kärcher pentru curățarea profesională a pardoselilor – performanță constantă, ușurință în operare și cost redus pe metru pătrat curățat.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.394-225.0,kaercher-6-394-225-0,6.394-225.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.394-225.0,https://s1.kaercher-media.com/mam/63942550/mainproduct/6742/d3.jpg,,,,,Karcher,Karcher, Atomizer complete,Componentă de sistem Kärcher – piesă de înlocuire sau upgrade pentru menținerea și extinderea capacităților echipamentului de curățare.,,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.394-447.0,kaercher-6-394-447-0,6.394-447.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.394-447.0,https://s1.kaercher-media.com/mam/15271810/mainproduct/60336/d0.jpg,https://s1.kaercher-media.com/mam/28601160/mainproduct/23324/d0.jpg,,,,Karcher,Karcher, Atomizer complete,Componentă de sistem Kärcher – piesă de înlocuire sau upgrade pentru menținerea și extinderea capacităților echipamentului de curățare.,,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.035-345.0,kaercher-4-035-345-0,4.035-345.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.035-345.0,https://s1.kaercher-media.com/mam/40353450/mainproduct/38870/d0.jpg,https://s1.kaercher-media.com/mam/40353450/mainproduct/38870/d1.jpg,,,,Karcher,Karcher, Auto-Fill-In,"Soluție Kärcher pentru curățarea profesională a pardoselilor – performanță constantă, ușurință în operare și cost redus pe metru pătrat curățat.",,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.654-215.0,kaercher-6-654-215-0,6.654-215.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.654-215.0,https://s1.kaercher-media.com/mam/66542250/mainproduct/60476/d3.jpg,,,,,Karcher,Karcher, Battery 12V 44Ah,"Acumulator sau încărcător Kärcher – autonomie fiabilă pentru echipamentele fără cablu din gama profesională, compatibil cu platforma de baterii dedicată.",,Mașini de curățat pardoseli,,Baterii & încărcătoare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.642-556.0,kaercher-6-642-556-0,6.642-556.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.642-556.0,https://s1.kaercher-media.com/mam/28601160/mainproduct/23324/d0.jpg,https://s1.kaercher-media.com/mam/15271810/mainproduct/60336/d0.jpg,,,,Karcher,Karcher, Battery 12V/48Ah,"Acumulator sau încărcător Kärcher – autonomie fiabilă pentru echipamentele fără cablu din gama profesională, compatibil cu platforma de baterii dedicată.",,Mașini de curățat pardoseli,,Baterii & încărcătoare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.654-124.0,kaercher-6-654-124-0,6.654-124.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.654-124.0,https://s1.kaercher-media.com/mam/66541240/mainproduct/40421/d0.jpg,https://s1.kaercher-media.com/mam/66541240/mainproduct/40421/d1.jpg,,,,Karcher,Karcher, Battery 6V180AH,"Acumulator sau încărcător Kärcher – autonomie fiabilă pentru echipamentele fără cablu din gama profesională, compatibil cu platforma de baterii dedicată.",,Mașini de curățat pardoseli,,Baterii & încărcătoare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.654-063.0,kaercher-6-654-063-0,6.654-063.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.654-063.0,https://s1.kaercher-media.com/mam/66540670/mainproduct/25368/d3.jpg,https://s1.kaercher-media.com/mam/66542760/mainproduct/11492/d3.jpg,,,,Karcher,Karcher, Battery charger,"Încărcător profesional pentru acumulatori Kärcher – încărcare rapidă și protecție integrată la supraîncărcare, compatibil cu flotele de echipamente pe baterie.",,Mașini de curățat pardoseli,,Baterii & încărcătoare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.670-017.0,kaercher-6-670-017-0,6.670-017.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.670-017.0,https://s1.kaercher-media.com/mam/15271810/mainproduct/60336/d0.jpg,https://s1.kaercher-media.com/mam/28601160/mainproduct/23324/d0.jpg,,,,Karcher,Karcher, Battery charger,"Încărcător profesional pentru acumulatori Kärcher – încărcare rapidă și protecție integrată la supraîncărcare, compatibil cu flotele de echipamente pe baterie.",,Mașini de curățat pardoseli,,Baterii & încărcătoare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
